source_code,source_concept_id,source_vocabulary_id,source_code_description,valid_start_date,valid_end_date,invalid_reason,target_concept_id,target_vocabulary_id,target_vocabulary_code,domain_id,confidence_score
Crizotinibe,0.0,SUS,CRIZOTINIBE,1970-01-01,2099-12-31,nan,40242675,RxNorm,1148495,Drug,0.8311608284711838
Cemiplimabe,0.0,SUS,Cemeiplimab,1970-01-01,2099-12-31,nan,35200783,RxNorm,2058826,Drug,0.8354737311601639
Atezolizumabe,0.0,SUS,Altezolizumab,1970-01-01,2099-12-31,nan,42629079,RxNorm,1792776,Drug,0.6677995324134827
Panitumumabe,0.0,SUS,Panitumumab,1970-01-01,2099-12-31,nan,19100985,RxNorm,263034,Drug,0.9992062372621149
Alfapoetina,0.0,SUS,Alfapoetin,1970-01-01,2099-12-31,nan,1301125,RxNorm,105694,Drug,0.34329307079315186
Docetaxel,0.0,SUS,Docetaxel,1970-01-01,2099-12-31,nan,1315942,RxNorm,72962,Drug,0.9995070642326027
Cloridrato de irinotecano tri-hidratado,0.0,SUS,Trihydrate Irinotecan Hydrochloride,1970-01-01,2099-12-31,nan,1367268,RxNorm,51499,Drug,0.6910401284694672
Acetato de megestrol,0.0,SUS,Megestrol acetate,1970-01-01,2099-12-31,nan,1300978,RxNorm,6703,Drug,0.9994193578604609
Ácido Trans-retinoico,0.0,SUS,Transretinoic acid,1970-01-01,2099-12-31,nan,903643,RxNorm,10753,Drug,0.548971563577652
Ditosilato de lapatinibe,0.0,SUS,Lapatinib,1970-01-01,2099-12-31,nan,1359548,RxNorm,480167,Drug,0.9994165866519324
Leucovorin,0.0,SUS,Leucovorin,1970-01-01,2099-12-31,nan,1388796,RxNorm,6313,Drug,0.9993218625313602
Ácido zoledrônico monoidratado,0.0,SUS,Monohydrate zoledronic acid,1970-01-01,2099-12-31,nan,1524674,RxNorm,77655,Drug,0.5999512076377869
Sulfato de vimblastina,0.0,SUS,Vimblastine sulfate,1970-01-01,2099-12-31,nan,19008264,RxNorm,11198,Drug,0.6117149889469147
Tacrolimo monoidratado,0.0,SUS,Monohydrate tacrolimo,1970-01-01,2099-12-31,nan,950637,RxNorm,42316,Drug,0.8244112879037857
Fosfato de fludarabina,0.0,SUS,Fludarabine phosphate,1970-01-01,2099-12-31,nan,1395557,RxNorm,24698,Drug,0.9994813010562211
Clorambucila,0.0,SUS,Chlorambucila,1970-01-01,2099-12-31,nan,1390051,RxNorm,2346,Drug,0.7272999882698059
Sulfato de selumetinibe,0.0,SUS,Selumetinib Sulphate,1970-01-01,2099-12-31,nan,37499520,RxNorm,2289380,Drug,0.7647649943828583
Fotemustina,0.0,SUS,Photemustine,1970-01-01,2099-12-31,nan,19135793,RxNorm,8637,Drug,0.3725966215133667
Tioguanina,0.0,SUS,Thioguanin,1970-01-01,2099-12-31,nan,1437379,RxNorm,10485,Drug,0.8421525657176971
Mesilato de imatinibe,0.0,SUS,Imatinibe mesylate,1970-01-01,2099-12-31,nan,1304107,RxNorm,282388,Drug,0.954327080398798
Cloridrato de tepotinibe monoidratado,0.0,SUS,Monohydrate tePotinib Hydrochloride,1970-01-01,2099-12-31,nan,739739,RxNorm,2477103,Drug,0.6311475336551666
Brigatinibe,0.0,SUS,Brigatinibe,1970-01-01,2099-12-31,nan,1594187,RxNorm,1921217,Drug,0.7354075312614441
Esilato de nintedanibe,0.0,SUS,Nintedanib,1970-01-01,2099-12-31,nan,45775396,RxNorm,1592737,Drug,0.9991968530230224
Sulfato de bleomicina,0.0,SUS,Bleomycin sulfate,1970-01-01,2099-12-31,nan,1329241,RxNorm,1622,Drug,0.9993025630246848
Flutamida,0.0,SUS,Flutamide,1970-01-01,2099-12-31,nan,1356461,RxNorm,4508,Drug,0.9991724118008278
Blinatumomabe,0.0,SUS,Blinatumomab,1970-01-01,2099-12-31,nan,45892531,RxNorm,1597258,Drug,0.9993601672467776
Moxetumomabe pasudotox,0.0,SUS,MOXETUMOMABE PASDOTOX,1970-01-01,2099-12-31,nan,35200995,RxNorm,2099295,Drug,0.8298229873180389
Exemestano,0.0,SUS,Example,1970-01-01,2099-12-31,nan,45883564,LOINC,LA15331-4,Meas Value,-0.14540135860443115
Decitabina,0.0,SUS,Decitabine,1970-01-01,2099-12-31,nan,19024728,RxNorm,15657,Drug,0.9994503991911188
Trastuzumabe,0.0,SUS,Trastuzumab,1970-01-01,2099-12-31,nan,37175271,SNOMED,1279576006,Meas Value,-0.12825489044189453
